"age" "educ" "occ" "sex" "wageinc" "wkswrkd"
52.2329407799989 14 102 2 24100 11
29.6152535951696 14 102 1 970 18
33.783830128843 13 102 2 85000 52
30.1198256826028 14 101 2 32000 40
45.9965593740344 13 102 1 45000 52
36.3226844538003 13 101 1 71000 52
39.3514127822127 13 100 1 52000 47
27.4759354896378 13 102 2 75000 48
72.9677707641385 13 100 1 14500 52
40.4145849198103 13 102 1 39800 52
40.7964464831166 14 102 1 140000 52
37.7826261599548 14 102 1 100000 52
42.9402627481613 14 102 1 77000 52
33.7859211873729 14 100 1 22000 40
26.778307374334 13 100 1 48000 52
48.7380520419683 14 101 1 105000 52
29.9663979911711 10 101 1 70000 52
44.8614041493274 11 140 1 88000 52
28.8421501985285 13 101 1 35000 45
27.9715693767648 13 100 2 54000 52
29.5370876062661 16 101 1 16500 40
57.6163773804437 14 102 1 96000 52
30.4224619534798 14 102 2 60000 52
57.8420119259972 14 101 1 40000 52
51.2757172309794 16 102 1 85000 50
52.435255571967 14 102 2 100000 52
60.9004197751638 14 141 1 89000 52
32.7854360211641 16 100 1 51000 49
53.1639340321999 16 100 1 82000 52
27.8859994001687 13 101 2 25100 50
30.687613459304 14 101 2 80000 52
44.5901548177935 12 100 1 40000 50
35.7865496089216 13 102 1 56000 52
50.605828626547 11 102 2 52000 52
34.4824689941015 14 100 2 45500 52
23.6753413910046 13 100 1 62000 52
54.9139610459097 13 100 2 72000 52
41.5830708344001 14 100 2 18000 28
26.3163128849119 13 100 2 60000 52
36.057196308393 14 102 1 65000 52
61.2055479520932 13 100 1 96000 52
47.1781081215013 13 101 1 88000 52
37.3594228487927 14 102 1 75000 50
48.4405826674774 13 141 1 11800 52
41.496775067877 13 102 2 78000 48
29.8159751952626 11 100 1 50000 49
37.6790735938121 13 100 1 87000 50
35.7639568974264 14 102 2 38500 50
21.0267736590467 11 101 1 2700 10
34.7218506131321 13 100 2 28000 52
39.0041045141406 14 102 2 47300 34
41.1012151506729 13 102 1 110000 49
38.3994614554103 11 101 1 115000 52
37.2178266556002 16 102 1 84000 48
37.1174776274711 14 102 1 325000 52
27.6904257701244 11 106 2 42000 50
33.03927673609 16 100 2 110000 52
58.9916329442058 16 101 1 68000 29
39.4648988067638 13 102 1 128000 52
50.0577310128137 14 100 2 50000 52
55.1005867000204 11 101 2 85000 52
53.1325869525317 13 101 2 23000 52
42.7475937425625 12 140 1 72000 52
52.8684090415481 13 100 1 88000 52
46.1573554447386 13 102 1 67000 48
42.18166871625 13 101 1 86000 52
36.2170446736272 11 102 1 95000 52
37.7723478907719 16 101 1 101000 52
27.290704018902 13 100 1 0 12
45.4813589996193 12 100 2 25200 52
36.8957228027284 11 102 1 22000 28
36.8543278858997 13 100 1 47000 52
42.0563192956615 13 102 1 50000 52
54.6367196927313 11 102 1 100000 52
32.034282919718 13 101 1 87000 52
32.6615564036183 11 101 1 70000 52
32.4324866130482 14 101 2 30000 34
23.9775587723125 13 101 1 75000 52
23.2449823769275 10 102 1 32000 33
29.0474760350771 14 140 2 26000 50
34.9182875733823 14 102 2 70000 52
40.6233303099871 11 100 1 60000 52
50.7928242259659 10 102 2 14700 28
32.4180109738372 11 141 1 70000 52
23.1303550440352 10 101 1 43000 52
27.6583834954072 12 102 1 55000 48
42.5120633067563 14 141 1 80000 48
23.072963437764 12 101 1 860 20
24.6947289125528 13 141 1 0 0
47.2160950668622 13 141 1 77000 52
40.5526867827866 9 100 1 0 4
27.9451146023348 9 106 2 10000 40
44.3697534506209 10 101 2 1800 15
27.3264110444579 13 101 1 35000 48
49.2487915942911 13 100 1 90000 50
46.5182362121996 11 100 2 0 0
32.6727636859287 13 100 2 55000 48
68.825585732935 13 102 1 0 0
48.8671177756041 12 100 2 37000 52
56.6476004575379 13 102 1 88000 40
51.88132118457 9 141 1 82000 52
34.7390930869151 13 100 2 35000 52
22.4568856558762 13 101 1 19000 14
53.7721282404382 13 100 1 55000 52
57.7560241643805 9 101 1 200 20
41.9378583796788 13 102 2 40000 52
57.0292879780754 14 100 1 67000 52
28.2104331208393 13 101 1 40000 52
34.4718307645526 13 100 2 50000 52
30.3103000097908 11 100 2 27000 52
33.8940807345789 13 102 1 50000 52
58.7790331493597 13 101 1 81000 52
36.6623985476326 13 101 1 59000 52
41.6904601806309 11 101 2 34700 52
48.1114121868741 13 102 1 26000 21
55.502894950565 15 102 1 110000 52
26.334705106914 13 102 2 53000 44
40.6247588405386 13 102 1 160000 49
57.793317879783 14 101 1 325000 52
24.49869506713 10 102 1 35000 52
49.6581945219077 13 141 1 65000 52
32.3256687414832 13 101 1 70000 52
51.6155484830961 10 102 2 30000 52
39.5300465563778 14 106 1 2600 20
46.9441165714525 14 140 1 106000 50
31.1432150444016 13 101 2 42000 52
30.433112722123 13 101 1 6000 52
37.4237650402356 11 102 1 75000 50
39.5708090942353 13 102 1 57000 36
35.4369448756333 13 141 1 50000 52
52.73402141314 13 100 1 63000 52
23.9434639678802 13 101 2 26000 18
35.1091258476954 13 141 1 50000 52
51.8632752264384 13 101 1 0 52
38.1577348252758 13 102 1 110000 52
37.5600543904584 14 100 2 45000 42
33.0592904880177 13 100 1 70000 52
55.5907350685447 12 100 1 100000 52
49.7190919783898 9 100 2 36000 44
22.0820485767908 13 100 1 7000 32
29.9606765168719 14 100 1 64000 52
39.9603608995676 13 100 1 65000 52
28.6274937919807 14 102 1 80000 52
23.149849178968 14 102 1 32000 26
38.6761739766225 11 100 1 100000 52
45.115816273028 9 100 2 67000 52
58.1836197401863 13 100 2 62000 52
52.5786768710241 14 101 1 44300 35
30.6525119487196 14 101 1 91000 50
22.0269211910199 10 101 1 80000 52
36.4829111620784 13 141 1 85000 52
37.4202576975804 10 100 1 96000 52
44.3991860309616 13 141 1 70000 52
29.0376683513168 14 102 1 90000 52
36.1995044252835 14 106 1 50000 52
38.7499952928629 13 102 1 72000 52
42.3902298442554 12 102 2 60000 52
46.3996264776215 11 101 1 60000 52
71.6002546644304 9 100 1 0 0
29.761111877393 13 101 2 46000 50
36.5308881073724 13 102 1 50000 52
28.2491419923026 14 102 1 80000 52
41.6251758425497 16 102 1 95000 52
31.1599909667857 14 102 1 30000 48
46.4742840398103 13 102 1 58000 52
34.2795554618351 13 141 1 118000 52
31.8785979975946 13 102 2 68000 52
56.7997244917788 13 101 1 60000 52
47.4176701337565 13 101 1 50000 52
48.2229291035328 11 141 1 115000 52
24.4781618674751 13 100 1 72000 52
35.8919168896973 13 100 1 64000 52
43.2985300947912 14 101 1 0 0
42.6957473082002 13 102 1 128000 48
50.8959175236523 13 106 2 95000 52
25.9567777204793 11 100 1 45000 48
45.6315844594501 11 100 2 65000 52
48.9438106708694 14 102 2 90000 52
42.9209265746176 14 102 1 78000 52
40.853729327675 13 100 2 54000 52
28.573472683318 13 101 1 40000 52
40.8279702574946 13 102 1 22500 52
34.6105288551189 13 101 2 77000 50
39.5590516247321 14 102 1 40000 52
35.1470797383226 13 102 1 150000 52
24.5318394238129 13 101 1 46000 52
51.3762647088151 13 102 2 70000 51
34.6502487461548 14 106 1 70000 52
27.4248464470729 16 102 2 0 0
28.0152086042799 13 100 1 0 50
42.2490703719668 13 141 2 325000 50
36.6370743494481 11 141 1 71000 52
32.5884860595688 16 102 1 100000 44
32.8437890135683 14 100 2 63000 52
43.3833950667176 13 141 1 15000 52
27.8428243459202 13 140 1 30000 32
28.6456890995614 13 101 1 76000 52
28.1549775793683 14 140 1 55000 52
43.9578298265114 13 100 1 49000 52
32.8952892839443 13 101 1 37800 52
42.9705764616374 14 140 1 72000 50
47.8653445628006 13 102 1 96000 52
44.1262421493884 9 141 1 60000 52
27.0915224598721 14 106 1 15000 16
21.7975139042828 11 100 2 48000 52
27.3052683828864 11 100 1 55000 52
35.5949810894672 14 101 1 24000 24
43.6005821905565 14 102 2 56000 52
39.5706216210965 11 100 1 75000 52
41.3813759624027 11 101 1 121000 52
28.5277549286839 11 100 1 35000 52
54.4462304601911 14 102 1 75000 52
46.8720392752439 13 102 1 150000 52
34.6894021993503 13 101 1 65000 52
56.0386862868909 13 102 2 55000 52
39.5285634079482 13 100 1 98000 52
35.9936943906359 13 101 1 47600 52
48.5643894807436 13 100 2 46000 46
24.4689780808985 11 101 1 24500 52
37.4068605585489 14 102 1 75000 48
27.7290681346785 15 102 1 25000 40
27.0761993450578 14 102 1 22500 48
59.106923324056 13 140 1 54000 52
24.977018419886 13 101 2 16000 24
58.8910561786033 13 101 1 60000 52
22.9088496367913 13 102 2 4000 6
37.2620664639398 14 140 1 15500 52
35.3766664844006 13 101 1 54000 52
36.5423285218421 13 102 1 81000 52
62.7058695645537 8 102 2 56000 52
68.6634633380454 10 100 1 31000 32
36.5579206235707 14 140 1 35400 40
31.9098400557414 13 100 1 35300 48
31.0979976542294 13 101 1 82000 52
55.855714724632 11 100 2 64000 52
56.5797409049701 9 100 1 91000 52
28.7193684657104 13 102 1 33000 52
35.2160465116613 14 102 1 110000 52
34.8963125189766 13 102 1 73000 51
43.1482839006931 14 141 1 325000 50
34.4073462379165 13 102 2 60000 52
55.3903484935872 14 101 1 0 13
45.4792289610486 13 100 1 54000 52
43.5773436340969 13 141 1 100000 52
42.0021465620957 13 101 1 62000 52
47.7866754310671 13 141 1 62000 52
34.7646253181156 9 100 1 0 52
30.4934946519788 9 100 1 25000 50
49.1968599359971 13 102 1 95000 52
44.9880211297423 14 102 1 87000 52
51.4086162359454 13 100 1 50000 52
30.1362590503413 13 101 2 25000 26
37.6341778421775 9 100 1 40000 49
33.5954060277436 11 102 1 117000 52
46.4978371623438 13 101 1 90000 52
29.5157558659557 11 102 1 68000 52
36.9389987960458 13 100 2 55000 52
46.3553551845253 10 101 2 80000 52
39.2366315668914 13 100 2 87000 52
49.7724669291638 13 100 2 85000 52
41.9035623108502 13 102 2 62000 52
25.398397489218 13 100 1 57000 52
25.7095309498254 13 102 1 84000 35
50.378479185747 12 102 2 30000 52
47.3388335576747 14 101 1 78000 2
28.6182536233682 14 102 1 82000 52
38.1958994343877 9 100 1 40000 49
46.0995063823648 13 101 2 100000 40
42.4513012939133 12 101 1 64000 52
33.2148857871071 14 101 1 81000 52
47.9942172435112 13 141 1 52000 51
32.4775923541747 13 102 1 76000 52
30.5901185027324 14 100 1 65000 52
28.2878612936474 14 101 2 55000 52
42.3483433977235 16 102 2 64000 52
62.6652037019376 14 100 1 0 0
25.844356684247 13 102 2 12000 24
64.6726557426155 13 102 1 129000 45
55.0266231647693 13 102 2 95000 52
46.9843117201235 14 101 1 82000 52
25.1829534333665 11 100 1 27900 52
41.4697326151654 13 102 2 55000 52
36.3324809947517 11 141 1 0 0
39.0312314541079 13 141 1 84000 52
36.4033855833113 13 102 2 50000 46
22.4138887927402 13 100 2 47000 52
41.9076856654137 9 102 1 42000 48
41.3977054222487 13 100 1 110000 50
35.2989549241029 14 102 1 82000 52
25.8834665799513 11 101 1 27100 50
36.3104851942044 12 100 1 110000 52
36.8879838332068 10 100 2 53000 52
41.3004362739157 13 102 1 28000 52
35.3235266103875 13 101 1 53000 52
41.7922509470955 13 101 1 105000 52
44.2096871824469 12 101 1 90000 52
54.888183144154 14 100 1 139000 52
47.5844274959527 14 141 1 92000 52
38.3347648016643 10 106 1 55000 52
27.0756376134232 13 101 1 55000 52
32.0941043798812 13 101 1 35000 52
49.8867134624161 13 100 1 95000 52
41.205534986686 14 100 1 35500 52
39.0389809743501 11 102 1 43000 52
40.0752573439386 13 101 1 15600 26
56.7284165439196 14 101 1 65000 52
42.2670687211212 13 140 1 89000 52
60.5562534839846 11 100 1 75000 48
22.4225486866198 9 100 1 31000 32
59.4551135222428 13 141 1 78000 52
23.170718560461 13 101 2 0 0
33.7032626864966 14 102 1 77000 52
32.3797300378792 14 102 1 85000 52
28.2877780895215 14 102 2 80000 52
33.6762709803879 13 101 1 30000 52
37.6717647796031 14 101 2 0 0
43.9938260847703 13 141 1 34900 52
32.4433953345288 14 102 1 120000 52
23.0936295762658 5 101 2 5000 15
44.5068210840691 13 101 1 79000 52
26.6348182072397 13 102 1 11700 8
34.3046467720997 14 102 1 88000 38
40.1252834135666 14 106 1 85000 52
46.0984806241468 14 101 1 85000 52
42.6185112518724 10 140 1 5500 30
36.7450750945136 13 141 1 5400 52
36.0974414497614 13 141 1 105000 52
36.4006946117152 13 100 1 40000 40
45.7782515289728 13 102 2 80000 52
41.7292675988283 11 140 1 84000 50
36.7743027019314 13 101 2 45000 52
27.9058167291805 12 102 1 90000 52
25.4536666916683 13 100 2 70000 52
21.956538152881 9 100 1 1000 6
22.6879156429786 9 141 1 36000 52
32.4327748371288 11 100 2 44000 52
57.4272708350327 13 101 1 100000 50
41.8221848234534 13 102 1 95000 52
43.0790633526631 12 141 1 50000 52
36.6647345616948 14 102 1 130000 52
39.259112643078 14 102 1 75000 52
47.9568833846133 14 101 1 325000 50
43.0431183767505 10 101 1 52000 52
30.5905529134907 13 102 1 73000 52
28.5049269164447 13 102 1 40000 50
26.2120929004159 13 100 2 55000 49
40.3254914788995 12 102 1 85000 52
46.7266337741166 13 102 1 72000 52
26.3353960900567 13 141 2 55000 52
54.9753601681441 15 141 1 0 0
34.4502259956207 13 102 1 60000 52
46.9885709192604 10 100 2 30000 52
19.68105117511 10 100 1 0 0
40.5506600709632 13 102 1 325000 50
47.6904519163072 13 100 2 43400 52
54.8707326266449 14 100 1 0 52
30.0573693916667 14 102 1 68000 49
26.272020702716 12 106 2 26000 52
53.346187551273 13 100 1 41300 20
28.0226429759059 14 101 2 25000 52
26.5745621393435 14 100 1 0 0
23.5563972708769 13 101 1 0 0
34.671660578344 9 102 1 35400 52
37.1316695138812 10 101 1 21000 52
46.9373846342787 13 102 1 74000 50
47.1159932147712 11 101 2 72000 52
34.387328600511 12 140 1 45000 52
25.5794387909118 13 102 1 70000 52
32.37451298628 14 102 1 87000 52
27.6320582509506 13 100 1 15000 35
37.1340361835901 13 102 1 98000 52
44.7661555416416 16 102 1 90000 52
21.4835227807052 12 141 2 18000 48
43.0603572379332 12 102 1 105000 52
28.7602955745533 11 100 2 54000 40
56.4441317389719 9 100 2 46000 52
27.9233543060254 13 102 1 52000 52
25.3156870719977 13 102 1 18000 18
35.5158885656856 13 102 1 35000 32
22.0670519955456 10 101 1 0 0
28.1789978574961 13 102 1 11700 8
39.9221106469631 13 102 1 142000 52
39.3108908748254 13 100 2 69000 52
35.9775841471273 13 101 1 0 52
37.089620460989 11 101 1 0 0
34.1021975602489 13 102 1 51000 52
47.0035126493312 13 102 1 85000 52
60.9768531317823 14 141 1 99000 52
43.6226700067054 14 101 2 84000 52
45.8140621113125 13 106 1 104000 52
24.0014645420015 11 100 2 27000 52
27.0390623058192 13 102 1 76000 52
53.0864887225907 12 100 1 96000 52
48.5611301509198 14 102 1 117000 52
39.9986222444568 12 100 2 149000 44
51.8175867241807 16 140 1 150000 52
30.5542372418568 13 102 1 67000 52
33.6852403881494 14 102 1 100000 50
41.7100762010086 11 141 1 60000 52
29.0305464202538 9 102 1 3000 52
46.8110819847789 13 141 1 56000 52
52.786030684365 11 100 1 30000 52
29.8207688324619 14 101 2 55000 50
26.3621349749155 13 100 2 54000 36
32.331348455511 13 102 2 325000 52
32.640901243547 7 102 1 75000 52
37.6773638511077 13 101 1 87000 52
41.0044441518839 13 102 1 72000 52
49.0111629257444 10 141 1 115000 52
24.3992432551458 13 102 1 55000 52
41.747360995505 12 102 1 96000 52
40.9451382043771 13 141 1 100000 52
25.2716808798723 13 101 2 25800 52
22.0299725166988 13 106 2 21000 40
41.5816460170317 13 102 1 70000 52
25.1431719132233 12 100 1 7600 20
40.5008603702299 11 102 1 72000 52
36.6271567014046 14 102 2 60000 43
47.4596473870333 11 100 1 45000 52
47.826298430562 13 141 1 73000 52
46.8935494057368 13 101 1 45000 52
27.8086682034191 14 102 1 72000 52
35.4235729922075 14 141 1 85000 52
38.4409492160194 14 102 1 70000 52
41.7954566308763 14 102 2 69000 52
33.6583117195405 14 102 1 130000 52
35.4442473668605 14 141 1 9000 48
28.6025753403082 13 106 2 80000 50
44.3864717935212 14 141 1 118000 52
36.0834620434325 13 140 1 43000 52
31.3142110730987 13 102 1 67000 52
29.4665000548121 13 100 1 75000 52
35.1439596789423 13 101 1 70000 52
26.8427605852485 13 101 1 50000 52
43.8610284321476 13 101 2 40000 52
33.9594793536235 13 102 1 114000 52
34.8414384825155 14 141 1 30000 52
29.7550658073742 14 101 1 54000 40
36.9147179212887 14 100 1 120000 52
31.9425464826636 14 102 1 57000 50
37.2084270319901 16 141 1 91000 52
35.0625426634215 13 100 2 46000 52
43.3003837373108 13 102 1 90000 52
31.2521750445012 14 102 1 80000 52
45.6237313225865 14 101 1 66000 52
37.7795417685993 14 102 2 0 0
30.9852127288468 9 101 2 68000 52
36.38182755257 16 102 1 75000 52
41.0610561079811 14 141 1 110000 52
35.326632026583 14 102 1 7600 52
38.6228177777957 11 100 2 37000 52
40.241059595719 13 100 1 65000 52
43.3359598862007 13 101 2 64000 52
37.9895075254608 16 106 1 81000 52
37.4234062882606 16 140 1 80000 52
36.8493485413492 13 102 1 50000 52
29.1030238596722 13 102 2 85000 52
22.2197844027542 11 102 1 2400 6
32.7717737278435 13 102 1 50000 52
28.698403687682 13 102 1 10000 26
55.6877291912679 14 102 1 80000 52
39.9914460808504 11 100 1 135000 51
41.1533140449319 9 140 1 78000 52
39.8972638482228 14 100 1 0 50
40.0997373533901 12 106 1 60000 52
39.7013276249636 14 102 1 70000 52
36.944748879876 13 140 2 131000 52
31.3360451529734 14 102 1 6500 6
42.9825930392835 14 102 1 115000 52
38.019606660353 14 102 1 146000 52
36.2056816972326 16 102 2 65000 52
45.8106575421989 12 100 2 41000 52
34.2322562632617 14 102 1 70000 52
33.1397500056773 14 102 1 133000 52
29.0653088176623 14 102 2 133000 48
43.5322436811402 11 100 1 11700 52
39.5893766407389 14 102 1 80000 48
29.2702668479178 12 102 1 22600 41
31.331177983433 13 102 1 150000 52
36.2525506659877 13 102 1 62000 52
39.234435721999 13 102 1 51000 51
40.242147749057 13 140 1 0 0
43.2312122879084 13 101 1 95000 52
38.557630435098 14 101 1 50000 52
52.6390435241628 14 140 1 56000 52
41.956628523767 14 102 1 11000 52
25.100806720322 13 141 1 38300 40
26.7704417344648 13 100 1 70000 50
31.8202669308521 14 102 1 69000 52
30.218764626421 14 102 2 52000 52
36.6646942819934 14 102 1 76000 40
43.4678664985113 13 106 2 92000 52
42.0482681437861 13 102 2 86000 52
46.8731224979274 16 102 1 75000 52
43.3566754308995 14 102 2 75000 52
28.9978502616286 14 102 1 66000 52
27.7217637298163 13 141 1 65000 52
36.6131323054433 14 102 1 110000 52
37.4389765379019 16 102 1 78000 52
31.3086209767498 15 102 2 80000 48
32.8454656861722 13 102 1 84000 52
33.7566462508403 13 102 1 55000 52
33.3802015231922 13 102 1 84000 52
29.9676927956752 13 102 2 80000 52
35.7061288801488 14 102 2 70000 52
57.1542195559014 14 100 1 75000 52
38.0851613790728 14 102 1 78000 52
55.5712089180015 13 100 2 55000 52
41.5519079775549 13 141 1 75000 42
30.8460418672767 13 101 1 33000 48
55.9293805961497 16 102 1 96000 48
36.8819754736032 14 106 1 120000 52
25.3421928954776 13 102 2 36000 52
30.8123870675918 13 102 1 60000 52
38.9788647554815 13 102 2 82000 52
49.4337152617518 10 100 2 45100 52
43.853311841609 14 141 1 113000 52
29.0405297570396 9 100 2 18000 52
24.0245858856943 13 100 1 52000 46
31.3968043038622 13 101 1 14000 26
31.07505084062 16 102 1 117000 52
30.6466745841317 13 101 1 69000 52
27.5993600385264 14 101 2 11800 12
25.8703814938199 13 102 2 3500 10
42.1178036683705 13 102 1 88000 52
33.3832012808416 14 141 1 75000 52
42.1274655777961 13 140 1 102000 52
56.6098430191632 13 141 1 41000 52
32.6949137744959 14 102 1 70000 52
25.7117448032368 13 102 1 70000 52
28.7124933477025 12 140 2 24000 52
50.9886482181028 13 141 1 0 0
40.0301669458859 16 101 1 136000 52
39.4467624037061 13 102 1 77000 52
35.8598584069405 13 102 1 60000 52
42.4185385166202 16 141 1 70000 52
33.8669800094794 14 102 2 62000 15
32.8663014448248 13 102 1 70000 52
68.8063192216214 11 102 1 70000 52
31.8493461397011 13 101 2 28000 16
26.3993356504943 13 100 1 24400 52
50.5917992016766 13 102 1 55000 46
56.9678370745387 13 101 2 63000 24
58.2147918462288 12 100 1 0 45
37.8981793601997 13 102 1 80000 52
41.0201640292071 12 140 1 48000 52
38.2365858836565 12 101 2 50000 52
36.3799125147052 14 102 1 75000 28
31.5531749066431 13 102 2 55000 12
35.0709170885384 13 102 1 100000 42
26.3325894244481 14 102 2 81000 52
29.5723311337642 13 102 1 60000 52
39.6131854699925 14 102 2 63000 52
42.9529238734394 14 100 1 50000 52
46.3610186642036 13 102 1 70000 49
52.9610544005409 14 102 1 60000 52
27.0458807407413 13 102 1 85000 52
25.405965693295 13 100 1 11000 16
47.0506670617033 12 141 1 75000 52
44.8763494635932 14 141 1 140000 51
35.6517894195858 11 102 1 126000 48
39.095190403983 13 100 1 80000 52
32.8115429123864 13 102 1 75000 52
45.4359696530737 13 141 1 100000 52
35.0123699360993 14 102 1 94000 52
37.8140357045922 11 102 1 47000 52
41.9617976720911 12 141 1 56000 52
34.9464094738942 14 102 2 65000 49
39.3135244620498 13 102 2 84000 52
48.8134641575161 9 101 2 0 0
38.2800206388347 14 106 1 150000 50
38.2608146304265 14 102 2 0 0
32.2753333712462 13 102 1 110000 52
36.8026595537085 14 140 2 110000 52
21.8514120865148 11 100 2 20000 52
35.1403902345337 16 102 1 72000 52
35.8978523449041 13 140 1 75000 40
39.3515732416417 13 100 2 46800 52
27.3927559007425 14 101 1 96000 52
31.8347878067289 16 102 1 75000 52
29.0559478849173 14 141 1 85000 52
29.7956042001024 14 102 2 65000 52
43.0862273010425 11 102 1 24000 52
34.6710965188686 14 141 1 85000 52
28.1752067438792 13 101 1 58000 52
44.5318757563364 12 141 1 65000 52
30.8705108151771 14 102 1 93000 50
45.7761019766331 13 141 1 19900 17
38.2060342899058 14 102 1 85000 52
34.9206218193285 14 141 1 325000 52
29.9467392282095 14 141 2 0 0
37.7335668699816 14 102 1 40500 30
50.4338180844206 13 100 1 78000 52
42.7252611373551 14 102 1 147000 52
43.4892354265321 11 100 2 50000 52
42.2036592364311 13 102 2 140000 52
29.2839145190082 14 101 1 31100 34
41.7242388660088 13 102 1 69000 52
35.3759372783825 14 102 2 61000 48
32.6518654664978 16 106 2 85000 40
31.8868329445831 14 140 1 85000 38
32.2091078953817 13 102 1 75000 52
59.0427924834657 13 100 1 87000 48
31.1996386134997 13 102 1 68000 52
47.815863963915 10 102 2 58000 52
38.2718210578896 14 140 1 325000 52
39.8194680893794 13 141 1 0 0
25.091154837748 14 101 2 5000 20
45.6347746914253 13 102 1 120000 52
43.1323729802389 13 100 2 85000 52
48.7249561697245 13 102 1 120000 52
31.5806763314176 11 102 1 110000 52
30.3604712942615 11 101 1 45000 52
26.2732931890059 13 102 2 4000 4
35.9501618780196 13 102 1 100000 50
27.1441674884409 14 101 1 73000 52
27.6119736030232 14 141 1 60000 52
27.6259933449328 14 102 2 31000 26
49.7528765143361 14 106 1 98000 52
34.1090403469279 13 101 1 91000 52
37.8668881899212 13 141 1 63000 52
22.665903855348 11 106 1 32000 52
26.168042463949 11 140 2 710 26
40.8014978780411 13 102 1 90000 46
32.6249705066439 13 102 2 79000 52
52.5482895688619 13 101 1 60000 52
43.0619285919238 14 101 2 60000 52
44.9954744672868 11 101 1 80000 52
37.7096859815065 14 141 1 40000 40
24.0886995911133 13 102 1 90000 52
50.7015779917128 13 102 1 75000 52
30.336081640562 13 102 1 60000 52
48.3301261423621 13 100 1 12000 13
28.2711403397843 13 102 1 33700 48
36.5354725795332 14 102 1 40000 52
30.826362255495 14 102 1 43000 26
32.9728651191108 13 140 1 40000 48
29.4971465652343 12 140 1 40000 12
30.8996489914134 15 100 1 75000 52
23.034436484566 12 102 1 8200 52
42.9473901258316 14 102 1 78000 52
40.248602515785 12 102 1 45000 52
46.6712921373546 14 100 1 80000 52
26.210293242475 14 102 1 82000 52
25.4506483708974 14 140 1 55000 52
32.3222418108489 13 102 1 80000 52
51.1933960488532 13 140 1 104000 52
38.6452017184347 12 100 1 40000 52
27.3793372740038 13 141 1 60000 50
38.3534953310154 13 101 1 89000 52
20.2630238151178 1 101 1 0 0
34.6605260807555 14 102 1 100000 52
35.9371035546064 14 100 1 100000 52
40.8008115668781 14 141 1 84000 52
35.8636914761737 14 102 1 54000 50
36.4194590346888 13 101 2 90000 52
41.2683812358882 16 102 1 325000 52
41.6343175461516 14 102 1 88000 50
30.3751150411554 13 141 1 100000 52
50.6603315535467 13 141 1 85000 52
31.447446310427 14 102 1 66000 52
39.805935628945 13 102 1 70000 49
33.2802136333194 13 101 1 48000 27
30.0324775450863 15 102 1 42000 28
30.5793516894337 11 100 2 48000 52
25.4629226133693 12 101 1 40000 52
35.4386506201699 13 102 1 65000 52
34.4256939189509 14 102 1 79000 52
23.5550048116129 13 102 2 53000 20
47.4597818311304 13 141 1 120000 52
27.969657858368 14 102 1 76000 52
26.6185566328932 13 102 2 52000 48
29.2641002323944 14 101 1 46000 43
24.1351095517166 13 102 2 55000 24
61.1925350674428 14 101 1 77000 52
26.2812209338881 14 141 1 70000 52
18.8719510075171 10 100 1 8900 30
31.5701978669968 14 140 1 96000 52
66.6845990049187 14 100 1 6000 27
27.3007243755274 13 100 2 64000 48
28.4697998946067 13 100 2 78000 52
31.3965827247594 14 100 1 11600 11
43.5878969591577 11 141 2 65000 48
36.0736359469593 13 141 1 130000 52
25.2600103812292 14 102 2 65000 52
23.8668819298036 14 102 1 65000 52
48.7140164980665 14 141 1 93000 52
48.3474561371841 11 102 1 78000 52
37.3603879553266 14 102 2 0 0
36.8890945569146 14 101 2 60000 52
43.0469892350957 13 141 1 115000 52
42.2271200246178 13 101 2 114000 52
34.2494561250787 13 102 1 76000 50
36.6703849746846 16 102 1 100000 52
41.4829866336659 13 101 2 100000 45
39.1028909489978 9 100 2 30000 52
31.5002357321791 16 102 1 105000 52
36.7852268987335 13 101 1 55000 52
60.7157480516471 13 100 2 50000 52
26.7881098494399 13 102 1 50000 15
23.8354951662477 13 102 2 5800 40
50.7804736657999 13 102 2 25000 46
28.0259780921042 13 102 1 65000 52
43.204285249114 16 102 1 10200 48
27.6600289426278 15 100 2 70000 20
45.6753230635077 13 102 1 110000 52
49.2067481768318 14 102 1 80000 52
32.7722219182178 14 102 1 33000 52
29.4583687116392 14 140 2 30000 52
49.2796644205227 13 141 1 82000 52
43.7168037840165 13 102 2 76000 52
32.6514438304584 14 102 1 73000 52
30.801780113019 13 102 1 0 0
30.5242468737997 13 100 1 100000 52
37.9215011780616 13 141 1 120000 52
46.3054947156925 13 102 2 89000 52
30.9169743207749 13 141 1 73000 50
37.8317311787978 16 102 1 90000 49
48.0438058245927 14 101 2 50000 52
62.0339097825345 14 101 1 0 0
34.0613227942958 14 102 1 150000 52
35.3608689510729 14 102 1 123000 52
27.7039518430829 13 101 2 58000 52
40.8784453694243 13 140 1 97000 52
24.3474894093815 13 141 1 80000 52
59.2160346668679 13 100 1 52000 52
45.963170748204 13 141 1 79000 52
45.7576566308271 13 102 1 12000 12
30.7559166324791 11 102 1 35500 52
33.7372863492928 13 102 1 50000 52
37.9630707388278 13 141 1 120000 52
29.3271348725539 13 140 1 42500 52
64.5460007272195 14 141 1 72000 52
60.0462012600619 13 141 2 45000 52
51.211333823856 13 102 1 51000 52
44.2920536256861 14 141 2 51000 52
42.7897989051417 9 102 2 35000 52
37.0420725904405 13 102 1 130000 52
41.7760241075885 13 141 1 75000 52
26.8445370926056 13 106 1 58000 48
39.9344010055065 13 101 2 8000 16
